id,name,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
0,no_layer,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194,0.20453923234194
1,family_inside,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,family_in_house,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,family_visitsors_to_visited,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391,0.541234681652391
4,nursary_children_inclass,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
5,nursary_teachers_to_children,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
6,lower_elementary_children_inclass,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
7,lower_elementary_teachers_to_children,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
8,higher_elementary_children_inclass,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
9,higher_elementary_teachers_to_children,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
10,highschool_children_inclass,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
11,highschool_teachers_to_children,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
12,nursary_children_coridors,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552
13,elementary_children_coridors,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552
14,highschool_children_coridors,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552,0.104581104186552
15,nursary_teachers,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
16,elementary_teachers,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
17,highschool_teachers,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221,0.0883088359789221
18,leasure_outdoor,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783,0.138600685810783
19,leasure_visit,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501,0.285214027805501
20,leasure_pub,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095
21,work_contacts,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541,0.411880294069541
22,work_workers_to_clients_distant,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036
23,work_workers_to_clients_physical_short,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036,0.39323571126036
24,work_workers_to_clients_physical_long,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156,0.489479114796156
25,public_transport,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757,0.29327390121757
26,shops_customers,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404
27,shops_workers_to_clients,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404,0.69804308387404
28,pubs_customers,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095
29,pubs_workers_to_clients,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095,0.116503523668095
30,other,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525,0.388142642049525
31,superspreader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,superspreader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,superspreader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,superspreader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,superspreader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
